id	gene	ortho_gene	score
482757	AT3G53340.1	GRMZM2G064426_T02	1
482757	AT3G53340.1	GRMZM2G064426_T01	0.949
482757	AT3G53340.1	GRMZM2G303465_T04	0.353
482757	AT3G53340.1	GRMZM2G303465_T03	0.314
476874	AT3G53360.1	GRMZM2G063380_T01	1
484567	AT3G53370.1	GRMZM2G056929_T01	1
484567	AT3G53370.1	GRMZM2G056929_T02	1
476798	AT3G53380.1	GRMZM2G381086_T01	1
476798	AT3G53380.1	GRMZM2G351937_T01	0.688
477570	AT3G53390.1	GRMZM2G096070_T01	1
478731	AT3G53420.1	GRMZM2G092125_T01	0.874
478731	AT3G53420.1	GRMZM2G014914_T01	1
478731	AT3G53420.1	GRMZM2G014914_T02	0.864
478731	AT3G53420.1	GRMZM2G081192_T01	0.34
478731	AT3G53420.1	GRMZM2G154628_T01	0.32
481328	AT3G53430.1	GRMZM2G054201_T02	1
481328	AT3G53430.1	GRMZM2G054201_T03	1
481328	AT3G53430.1	GRMZM2G121075_T01	0.63
481328	AT3G53430.1	GRMZM2G121075_T02	0.63
481328	AT3G53430.1	GRMZM2G149649_T01	0.593
481328	AT3G53430.1	GRMZM2G054201_T01	0.593
481328	AT3G53430.1	AC196489.3_FGT002	0.556
483643	AT3G53440.1	GRMZM2G096759_T03	1
483643	AT3G53440.1	GRMZM2G096759_T01	1
483643	AT3G53440.1	GRMZM2G096759_T02	0.982
483643	AT3G53440.1	AC233854.1_FGT001	0.621
483643	AT3G53440.1	GRMZM2G096759_T04	0.442
480736	AT3G53450.1	GRMZM2G100360_T01	1
481421	AT3G53460.1	GRMZM2G158835_T01	1
481421	AT3G53460.1	GRMZM2G068715_T01	1
483844	AT3G53470.1	GRMZM2G023059_T01	1
483844	AT3G53470.1	GRMZM2G472547_T01	1
483844	AT3G53470.1	GRMZM2G437139_T01	1
483844	AT3G53470.1	GRMZM2G144982_T01	0.965
483844	AT3G53470.1	GRMZM2G030880_T02	0.841
483844	AT3G53470.1	GRMZM2G030880_T01	0.841
483844	AT3G53470.1	GRMZM2G472547_T02	0.389
483844	AT3G53470.1	GRMZM2G437139_T02	0.389
477296	AT3G53520.1	GRMZM2G347717_T02	1
482156	AT3G53540.1	GRMZM2G049322_T02	1
482156	AT3G53540.1	GRMZM2G049322_T01	0.669
476696	AT3G53570.1	GRMZM2G386991_T01	1
478470	AT3G53580.1	GRMZM2G130332_T04	1
478470	AT3G53580.1	GRMZM2G130332_T02	1
478470	AT3G53580.1	GRMZM2G130332_T01	1
478470	AT3G53580.1	GRMZM2G130332_T03	0.947
478470	AT3G53580.1	GRMZM2G047419_T04	0.762
478470	AT3G53580.1	GRMZM2G047419_T03	0.762
478470	AT3G53580.1	AC182617.3_FGT001	0.762
478470	AT3G53580.1	GRMZM2G047419_T02	0.762
478470	AT3G53580.1	GRMZM2G047419_T01	0.723
479972	AT3G53610.1	GRMZM2G061900_T02	0.3
479972	AT3G53610.1	GRMZM2G130404_T03	1
479972	AT3G53610.1	GRMZM2G061900_T01	0.3
480098	AT3G53620.1	GRMZM2G137930_T01	1
480098	AT3G53620.1	GRMZM2G137930_T03	1
481702	AT3G53680.1	GRMZM2G078052_T01	1
481702	AT3G53680.1	GRMZM2G078052_T04	0.931
481702	AT3G53680.1	GRMZM2G078052_T05	0.931
481702	AT3G53680.1	GRMZM2G012216_T02	0.378
481702	AT3G53680.1	GRMZM2G012216_T01	0.341
482308	AT3G53690.1	GRMZM2G125867_T02	1
482308	AT3G53690.1	GRMZM2G125867_T01	1
482308	AT3G53690.1	GRMZM2G125867_T03	0.867
476140	AT3G53700.1	GRMZM2G150030_T01	1
478400	AT3G53710.1	GRMZM2G101238_T01	1
478400	AT3G53710.1	GRMZM2G119886_T01	1
475691	AT3G53720.1	GRMZM2G025611_T01	1
482814	AT3G53730.1	GRMZM2G479684_T01	1
482814	AT3G53730.1	GRMZM2G063896_T02	1
482814	AT3G53730.1	GRMZM2G016232_T03	1
482814	AT3G53730.1	AC233865.1_FGT001	1
482814	AT3G53730.1	GRMZM2G149178_T01	1
482814	AT3G53730.1	GRMZM2G349651_T02	1
482814	AT3G53730.1	GRMZM2G016232_T01	1
482814	AT3G53730.1	GRMZM2G073275_T02	1
482814	AT3G53730.1	GRMZM2G084195_T03	1
482814	AT3G53730.1	GRMZM2G072855_T02	1
482814	AT3G53730.1	GRMZM2G143780_T04	1
482814	AT3G53730.1	GRMZM2G332838_T02	1
482814	AT3G53730.1	GRMZM2G181153_T01	1
482814	AT3G53730.1	GRMZM2G421279_T01	1
482814	AT3G53730.1	AC196961.2_FGT003	1
482814	AT3G53730.1	GRMZM2G349651_T01	1
482814	AT3G53730.1	GRMZM2G143780_T03	1
482814	AT3G53730.1	GRMZM2G063896_T01	1
482814	AT3G53730.1	GRMZM2G143780_T01	1
483537	AT3G53740.1	GRMZM2G009936_T02	1
483537	AT3G53740.1	GRMZM2G009936_T01	1
483537	AT3G53740.1	GRMZM2G009936_T03	1
483537	AT3G53740.1	AC213621.5_FGT005	0.517
477864	AT3G53760.1	GRMZM2G304871_T01	1
476455	AT3G53810.1	GRMZM2G475948_T01	1
479371	AT3G53880.1	GRMZM2G087206_T01	1
479371	AT3G53880.1	GRMZM2G059285_T01	0.4
483845	AT3G53890.1	GRMZM2G125300_T03	1
483845	AT3G53890.1	GRMZM2G134109_T01	1
483845	AT3G53890.1	GRMZM2G125300_T01	1
483845	AT3G53890.1	GRMZM2G125300_T02	1
483845	AT3G53890.1	GRMZM2G093574_T01	0.696
483845	AT3G53890.1	GRMZM2G093574_T02	0.696
480750	AT3G53900.1	GRMZM2G059121_T01	1
477249	AT3G53930.1	GRMZM2G164160_T02	1
477249	AT3G53930.1	GRMZM2G160428_T02	0.819
477249	AT3G53930.1	GRMZM2G160428_T03	0.793
477249	AT3G53930.1	GRMZM2G160428_T01	0.637
477249	AT3G53930.1	GRMZM2G164160_T01	0.321
479411	AT3G53940.1	GRMZM2G151893_T01	1
479411	AT3G53940.1	GRMZM2G151893_T02	0.412
477308	AT3G53960.1	GRMZM2G143998_T01	1
477308	AT3G53960.1	GRMZM2G055834_T01	0.676
482436	AT3G53970.1	GRMZM2G173910_T01	1
482436	AT3G53970.1	GRMZM2G173910_T02	0.332
483939	AT3G53980.1	GRMZM2G099867_T01	1
483939	AT3G53980.1	GRMZM2G031102_T01	1
482824	AT3G53990.1	GRMZM2G093272_T01	1
476025	AT3G54010.1	GRMZM2G117746_T01	1
483586	AT3G54040.1	GRMZM2G423863_T01	1
477397	AT3G54050.1	GRMZM2G306732_T01	1
477442	AT3G54100.1	GRMZM2G020856_T01	1
479762	AT3G54110.1	GRMZM2G165629_T01	1
479762	AT3G54110.1	GRMZM2G042541_T02	0.849
480845	AT3G54130.1	GRMZM2G148115_T01	1
476107	AT3G54140.1	GRMZM2G020484_T06	1
476107	AT3G54140.1	GRMZM2G020484_T02	1
476107	AT3G54140.1	GRMZM2G020484_T07	1
476107	AT3G54140.1	GRMZM2G020484_T09	1
476107	AT3G54140.1	GRMZM2G020484_T08	1
476107	AT3G54140.1	GRMZM2G020484_T05	1
476107	AT3G54140.1	GRMZM2G020484_T10	1
476107	AT3G54140.1	GRMZM2G020484_T04	1
476107	AT3G54140.1	GRMZM2G020484_T03	1
476107	AT3G54140.1	GRMZM2G020484_T01	0.786
480352	AT3G54170.1	GRMZM2G169871_T01	1
480352	AT3G54170.1	GRMZM2G169871_T02	1
480352	AT3G54170.1	GRMZM2G054621_T01	1
476449	AT3G54190.1	GRMZM2G138840_T01	1
476449	AT3G54190.1	GRMZM2G145662_T01	0.627
484560	AT3G54200.1	GRMZM2G094589_T01	1
484560	AT3G54200.1	GRMZM2G328671_T01	0.32
482031	AT3G54210.1	GRMZM2G108643_T01	1
476712	AT3G54220.1	GRMZM2G131516_T01	1
476712	AT3G54220.1	GRMZM2G015080_T01	0.668
476712	AT3G54220.1	GRMZM2G015080_T02	0.263
475774	AT3G54230.1	GRMZM2G173777_T01	1
475774	AT3G54230.1	GRMZM2G173777_T03	0.898
475774	AT3G54230.1	GRMZM2G151614_T01	0.787
475774	AT3G54230.1	GRMZM2G173777_T02	0.78
475774	AT3G54230.1	GRMZM2G151614_T02	0.697
477271	AT3G54250.1	GRMZM2G396451_T03	1
474964	AT3G54280.1	GRMZM2G168096_T01	1
483497	AT3G54290.1	GRMZM2G141647_T01	1
483497	AT3G54290.1	AC232238.2_FGT008	0.334
480228	AT3G54300.1	GRMZM2G167836_T01	1
480228	AT3G54300.1	GRMZM2G167836_T02	1
480228	AT3G54300.1	GRMZM2G167836_T03	1
481023	AT3G54320.1	GRMZM2G124524_T03	0.978
481023	AT3G54320.1	GRMZM2G124524_T01	1
481023	AT3G54320.1	GRMZM2G174834_T03	0.713
481023	AT3G54320.1	GRMZM2G174834_T02	0.692
481023	AT3G54320.1	GRMZM2G174834_T04	0.251
482951	AT3G54340.1	GRMZM2G139073_T01	1
482951	AT3G54340.1	GRMZM2G139073_T02	0.355
480762	AT3G54350.1	GRMZM2G701297_T01	1
480762	AT3G54350.1	GRMZM2G701297_T02	0.964
479369	AT3G54360.1	GRMZM2G049672_T03	1
479369	AT3G54360.1	GRMZM2G049672_T01	1
479369	AT3G54360.1	GRMZM2G049672_T02	1
480929	AT3G54380.1	GRMZM2G150834_T01	1
483403	AT3G54390.1	GRMZM2G375307_T01	1
483403	AT3G54390.1	GRMZM2G375307_T02	1
483403	AT3G54390.1	GRMZM2G153575_T01	0.809
478810	AT3G54400.1	GRMZM2G036134_T01	1
480850	AT3G54480.1	GRMZM2G009021_T02	1
476290	AT3G54510.1	GRMZM2G402708_T01	1
475651	AT3G54540.1	GRMZM2G018074_T01	1
475651	AT3G54540.1	GRMZM2G018607_T01	0.853
482304	AT3G54560.1	GRMZM2G056231_T01	1
483283	AT3G54590.1	GRMZM2G168651_T01	1
477339	AT3G54610.1	GRMZM2G046021_T01	1
482916	AT3G54620.1	GRMZM2G016150_T01	1
482916	AT3G54620.1	GRMZM2G007063_T01	0.827
482916	AT3G54620.1	GRMZM2G007063_T04	0.722
482916	AT3G54620.1	GRMZM2G019446_T01	0.485
481654	AT3G54630.1	GRMZM2G303157_T01	1
481654	AT3G54630.1	GRMZM2G303157_T03	0.823
481654	AT3G54630.1	GRMZM2G303157_T02	0.664
479908	AT3G54640.1	GRMZM2G016592_T01	1
478251	AT3G54650.1	GRMZM2G100121_T01	1
478251	AT3G54650.1	GRMZM2G441768_T01	0.675
478251	AT3G54650.1	GRMZM2G100121_T02	0.404
476263	AT3G54660.1	GRMZM2G172322_T01	1
478951	AT3G54690.1	GRMZM2G012143_T01	1
478951	AT3G54690.1	GRMZM2G011888_T01	0.635
477158	AT3G54720.1	GRMZM2G010353_T01	1
483846	AT3G54810.1	GRMZM2G379005_T05	1
483846	AT3G54810.1	GRMZM2G379005_T04	1
483846	AT3G54810.1	GRMZM2G163200_T04	0.81
483846	AT3G54810.1	GRMZM2G163200_T03	0.81
483846	AT3G54810.1	GRMZM2G163200_T02	0.81
483846	AT3G54810.1	GRMZM2G163200_T01	0.81
481040	AT3G54840.1	GRMZM2G362088_T02	1
477094	AT3G54850.1	GRMZM2G452016_T02	1
477094	AT3G54850.1	GRMZM2G452016_T01	0.971
478196	AT3G54860.1	GRMZM2G027497_T02	1
478196	AT3G54860.1	GRMZM2G027497_T01	0.3
479986	AT3G54890.1	GRMZM2G036880_T01	1
479986	AT3G54890.1	GRMZM2G092311_T01	0.736
479986	AT3G54890.1	GRMZM2G092311_T02	0.628
483217	AT3G54900.1	GRMZM2G013695_T01	1
483217	AT3G54900.1	AC226221.2_FGT011	0.777
483217	AT3G54900.1	GRMZM2G022248_T01	0.688
479047	AT3G54950.1	GRMZM2G030223_T01	1
482272	AT3G54970.1	GRMZM2G059669_T01	1
479479	AT3G54980.1	GRMZM2G064708_T01	1
479479	AT3G54980.1	GRMZM2G078995_T01	1
481016	AT3G55000.1	GRMZM2G099980_T02	1
481016	AT3G55000.1	GRMZM2G099980_T01	0.924
481016	AT3G55005.1	GRMZM2G099980_T02	1
481016	AT3G55005.1	GRMZM2G099980_T01	0.924
478429	AT3G55010.1	GRMZM2G160925_T01	1
475862	AT3G55020.1	GRMZM2G096470_T02	1
475862	AT3G55020.1	GRMZM2G096470_T01	1
475862	AT3G55020.1	GRMZM2G051050_T01	0.326
475862	AT3G55020.1	GRMZM2G094951_T01	0.277
481204	AT3G55030.1	GRMZM2G124313_T01	1
481204	AT3G55030.1	GRMZM2G109967_T02	0.658
481204	AT3G55030.1	GRMZM2G109967_T01	0.339
480349	AT3G55060.1	GRMZM2G101390_T01	1
480349	AT3G55060.1	GRMZM2G101390_T02	1
480349	AT3G55060.1	GRMZM2G328268_T01	1
478489	AT3G55070.1	GRMZM2G177026_T01	1
481887	AT3G55120.1	GRMZM2G155329_T01	1
478786	AT3G55140.1	GRMZM2G005562_T01	1
478786	AT3G55140.1	GRMZM2G005562_T03	1
478786	AT3G55140.1	GRMZM2G005562_T02	1
478786	AT3G55140.1	GRMZM2G005562_T04	1
474994	AT3G55160.1	GRMZM2G039671_T01	1
482743	AT3G55170.1	GRMZM2G043279_T01	0.739
482743	AT3G55170.1	AC206642.4_FGT001	1
482743	AT3G55170.1	GRMZM2G010599_T02	0.696
481619	AT3G55250.1	GRMZM2G051403_T01	1
476889	AT3G55270.1	GRMZM2G005350_T01	1
476889	AT3G55270.1	GRMZM2G005350_T02	1
476889	AT3G55270.1	GRMZM2G459581_T03	0.252
482325	AT3G55280.1	GRMZM2G166659_T03	1
482325	AT3G55280.1	GRMZM2G166659_T04	1
482325	AT3G55280.1	GRMZM2G166659_T01	1
482325	AT3G55280.1	GRMZM2G083253_T01	0.873
482325	AT3G55280.1	GRMZM2G083253_T04	0.873
482325	AT3G55280.1	GRMZM2G083253_T09	0.873
482325	AT3G55280.1	GRMZM2G083253_T03	0.873
482325	AT3G55280.1	GRMZM2G083253_T08	0.873
482325	AT3G55280.1	GRMZM2G083253_T02	0.873
482325	AT3G55280.1	GRMZM2G124411_T02	0.746
482325	AT3G55280.1	GRMZM2G124411_T05	0.746
482325	AT3G55280.1	GRMZM2G124411_T03	0.746
482325	AT3G55280.1	GRMZM2G124411_T01	0.746
482325	AT3G55280.1	GRMZM2G124411_T04	0.746
474974	AT3G55320.1	AC233939.1_FGT002	1
482033	AT3G55330.1	GRMZM2G176840_T01	1
479700	AT3G55350.1	GRMZM2G176437_T01	1
477969	AT3G55360.1	GRMZM2G481843_T01	1
484093	AT3G55390.1	GRMZM2G016586_T01	1
475961	AT3G55400.1	GRMZM2G029055_T01	1
475961	AT3G55400.1	GRMZM2G029055_T02	0.721
475019	AT3G55410.1	GRMZM2G142863_T02	1
475019	AT3G55410.1	GRMZM2G142863_T01	1
475019	AT3G55410.1	GRMZM2G151041_T02	0.86
475019	AT3G55410.1	GRMZM2G151041_T01	0.86
482260	AT3G55420.1	GRMZM2G146219_T01	1
479522	AT3G55440.1	GRMZM2G030784_T02	1
479522	AT3G55440.1	GRMZM2G030784_T01	1
479522	AT3G55440.1	GRMZM2G018177_T01	0.706
479522	AT3G55440.1	GRMZM2G018177_T02	0.341
483575	AT3G55470.1	GRMZM2G082199_T01	1
475625	AT3G55480.1	AC205677.3_FGT001	1
479577	AT3G55510.1	GRMZM2G131793_T01	1
481325	AT3G55520.1	GRMZM2G035922_T01	1
481270	AT3G55530.1	GRMZM2G337425_T02	1
481270	AT3G55530.1	GRMZM2G337425_T01	1
481988	AT3G55600.1	GRMZM2G046244_T01	1
481988	AT3G55600.1	GRMZM2G436319_T01	0.869
481988	AT3G55600.1	GRMZM2G436319_T03	0.869
475502	AT3G55610.1	GRMZM2G375504_T05	1
475502	AT3G55610.1	GRMZM2G375504_T06	0.381
475502	AT3G55610.1	GRMZM2G375504_T02	0.381
475502	AT3G55610.1	GRMZM2G375504_T03	0.381
475502	AT3G55610.1	GRMZM2G375504_T04	0.381
479097	AT3G55620.1	GRMZM2G318475_T02	1
480197	AT3G55700.1	GRMZM2G156127_T01	1
480197	AT3G55710.1	GRMZM2G156127_T01	1
481969	AT3G55730.1	GRMZM2G169316_T01	1
481969	AT3G55730.1	GRMZM2G169316_T02	0.46
479581	AT3G55740.1	GRMZM2G424088_T01	1
479581	AT3G55740.1	GRMZM2G424088_T02	1
479581	AT3G55740.1	GRMZM2G424088_T03	0.271
477464	AT3G55760.1	GRMZM2G069092_T01	1
481347	AT3G55770.1	GRMZM2G128206_T03	1
479941	AT3G55800.1	AC147602.5_FGT003	1
484659	AT3G55820.1	GRMZM2G178289_T03	1
477216	AT3G55850.1	GRMZM2G310069_T01	1
477301	AT3G55950.1	GRMZM2G076868_T01	1
477301	AT3G55950.1	GRMZM2G120839_T01	0.721
480934	AT3G55960.1	GRMZM2G066755_T01	1
480934	AT3G55960.1	GRMZM2G066755_T02	1
480934	AT3G55960.1	GRMZM2G173542_T02	0.834
480934	AT3G55960.1	GRMZM2G173542_T01	0.834
479507	AT3G55970.1	GRMZM2G122280_T02	1
479507	AT3G55970.1	GRMZM2G122280_T01	1
479507	AT3G55970.1	GRMZM2G122280_T03	1
479507	AT3G55970.1	GRMZM2G058024_T02	0.653
479507	AT3G55970.1	GRMZM2G058024_T01	0.653
483806	AT3G56010.1	GRMZM2G087079_T01	1
476045	AT3G56040.1	AC197705.4_FGT011	1
481462	AT3G56070.1	GRMZM2G170397_T02	1
481462	AT3G56070.1	GRMZM2G170397_T03	1
481462	AT3G56070.1	GRMZM2G170397_T01	1
481126	AT3G56090.1	GRMZM2G325575_T01	1
482328	AT3G56110.1	AC209257.4_FGT008	1
482328	AT3G56110.1	GRMZM2G432662_T01	0.406
480890	AT3G56120.1	GRMZM2G019450_T03	1
480890	AT3G56120.1	GRMZM2G019450_T02	1
480890	AT3G56120.1	GRMZM2G019450_T01	0.67
475892	AT3G56140.1	GRMZM2G099036_T01	1
475892	AT3G56140.1	GRMZM2G034120_T01	0.257
475378	AT3G56150.1	GRMZM2G379758_T01	1
475378	AT3G56150.1	GRMZM2G084062_T01	0.749
475378	AT3G56150.1	GRMZM2G301904_T01	0.476
481764	AT3G56160.1	GRMZM2G074099_T01	1
479725	AT3G56170.1	GRMZM2G102714_T01	1
479725	AT3G56170.1	GRMZM2G102714_T02	0.735
479158	AT3G56200.1	GRMZM2G036448_T01	1
479158	AT3G56200.1	GRMZM2G036448_T02	0.605
484175	AT3G56240.1	GRMZM2G113332_T01	1
484175	AT3G56240.1	GRMZM2G113332_T03	0.427
482688	AT3G56290.1	GRMZM2G027478_T02	1
477310	AT3G56310.1	GRMZM2G053554_T01	1
480617	AT3G56330.1	GRMZM2G053953_T01	1
482868	AT3G56340.1	GRMZM2G129015_T01	1
482868	AT3G56340.1	AC182418.6_FGT009	0.525
484165	AT3G56360.1	GRMZM2G401026_T01	1
484165	AT3G56360.1	GRMZM2G115839_T01	0.691
484165	AT3G56360.1	GRMZM2G115839_T02	0.394
475427	AT3G56370.1	GRMZM2G119850_T01	1
479925	AT3G56430.1	GRMZM2G061187_T01	1
479925	AT3G56430.1	GRMZM2G459861_T01	0.81
481476	AT3G56460.1	GRMZM2G091302_T01	1
482513	AT3G56490.1	GRMZM2G018728_T01	1
482538	AT3G56510.1	GRMZM2G131467_T02	1
482538	AT3G56510.1	GRMZM2G131467_T01	1
481666	AT3G56580.1	GRMZM2G164358_T02	1
481666	AT3G56580.1	GRMZM2G164358_T01	1
480971	AT3G56590.1	GRMZM2G136830_T01	1
478430	AT3G56630.1	GRMZM2G058925_T01	1
475685	AT3G56640.1	GRMZM2G359314_T01	1
480737	AT3G56650.1	GRMZM2G101617_T01	1
482483	AT3G56680.1	GRMZM2G010302_T01	1
482483	AT3G56680.1	GRMZM2G055970_T01	1
482483	AT3G56680.1	GRMZM2G055970_T02	1
482483	AT3G56680.1	AC190801.3_FGT007	0.726
482483	AT3G56680.1	GRMZM2G010302_T02	0.577
476276	AT3G56690.1	GRMZM2G315264_T01	1
483443	AT3G56720.1	GRMZM2G111923_T02	1
483443	AT3G56720.1	GRMZM2G139858_T02	0.833
483443	AT3G56720.1	GRMZM2G139858_T01	0.833
483443	AT3G56720.1	GRMZM2G111923_T01	0.826
480217	AT3G56740.1	GRMZM2G157316_T01	1
479003	AT3G56750.1	GRMZM2G075619_T01	1
475799	AT3G56760.1	GRMZM2G422576_T03	1
475799	AT3G56760.1	GRMZM2G422576_T01	1
475799	AT3G56760.1	GRMZM2G015703_T01	0.928
475799	AT3G56760.1	GRMZM2G117796_T01	0.342
475799	AT3G56760.1	GRMZM2G040954_T01	0.332
482545	AT3G56820.1	GRMZM2G036099_T01	1
482545	AT3G56820.1	GRMZM2G036099_T02	0.458
483695	AT3G56830.1	GRMZM2G083081_T04	1
483695	AT3G56830.1	GRMZM2G083081_T02	1
483695	AT3G56830.1	GRMZM2G083081_T03	1
479754	AT3G56840.1	GRMZM2G035709_T01	1
479754	AT3G56840.1	GRMZM2G035709_T02	0.254
481924	AT3G56850.1	GRMZM2G161009_T01	1
481924	AT3G56850.1	GRMZM2G159134_T02	0.292
481924	AT3G56850.1	GRMZM2G159134_T01	0.292
480299	AT3G56860.1	GRMZM2G132465_T05	1
480299	AT3G56860.1	GRMZM2G132465_T01	1
480299	AT3G56860.1	GRMZM2G132465_T03	0.694
480299	AT3G56860.1	GRMZM2G132465_T02	0.694
480299	AT3G56860.1	GRMZM2G132465_T04	0.666
484138	AT3G56870.1	GRMZM2G158293_T01	1
484138	AT3G56870.1	GRMZM2G445139_T01	0.621
485018	AT3G56880.1	GRMZM2G378442_T01	1
477737	AT3G56900.1	GRMZM2G180205_T04	1
477737	AT3G56900.1	GRMZM2G180205_T02	1
477737	AT3G56900.1	GRMZM2G180205_T03	0.983
477737	AT3G56900.1	GRMZM2G180205_T01	0.771
484604	AT3G56910.1	GRMZM2G162369_T01	1
484604	AT3G56910.1	GRMZM2G157007_T01	1
479739	AT3G56930.1	GRMZM2G005834_T01	1
479023	AT3G56940.1	GRMZM2G043109_T01	1
482363	AT3G56950.1	GRMZM2G175038_T01	1
475704	AT3G56960.1	GRMZM2G163826_T01	1
475704	AT3G56960.1	GRMZM2G163826_T02	0.72
479137	AT3G56990.1	GRMZM2G087196_T01	1
481268	AT3G57000.1	GRMZM2G130339_T02	1
481268	AT3G57000.1	GRMZM2G130339_T03	0.844
481268	AT3G57000.1	GRMZM2G130339_T01	0.454
482766	AT3G57040.1	GRMZM2G129954_T01	1
477324	AT3G57050.1	GRMZM2G167156_T02	1
477324	AT3G57050.1	GRMZM2G167156_T01	1
475060	AT3G57060.1	GRMZM2G326328_T01	1
482784	AT3G57070.1	GRMZM2G041809_T01	1
482784	AT3G57070.1	GRMZM2G118366_T02	0.596
482784	AT3G57070.1	GRMZM2G118366_T01	0.596
482784	AT3G57070.1	GRMZM2G383680_T01	0.265
482712	AT3G57090.1	GRMZM2G170890_T01	1
481127	AT3G57120.1	GRMZM2G112229_T01	1
481127	AT3G57120.1	GRMZM2G002124_T02	0.758
481127	AT3G57120.1	GRMZM2G002124_T01	0.758
476272	AT3G57150.1	GRMZM2G172956_T02	1
476272	AT3G57150.1	GRMZM2G044128_T01	0.715
476272	AT3G57150.1	GRMZM2G082365_T01	0.601
481884	AT3G57170.1	GRMZM2G070898_T01	1
477321	AT3G57180.1	GRMZM2G035042_T01	1
481064	AT3G57190.1	GRMZM2G137498_T01	1
481064	AT3G57190.1	GRMZM2G137498_T02	0.385
481064	AT3G57190.1	GRMZM2G137498_T03	0.374
477888	AT3G57220.1	GRMZM2G137707_T01	1
477888	AT3G57220.1	AC234159.1_FGT003	0.788
483538	AT3G57280.1	GRMZM2G046529_T01	1
483538	AT3G57280.1	GRMZM2G046529_T02	0.841
483538	AT3G57280.1	GRMZM2G046529_T03	0.682
476909	AT3G57290.1	GRMZM2G151549_T01	1
476909	AT3G57290.1	GRMZM2G038313_T01	0.805
476909	AT3G57290.1	GRMZM2G151549_T02	0.255
485006	AT3G57320.1	GRMZM2G144950_T01	1
485006	AT3G57320.1	GRMZM2G060322_T02	0.643
485006	AT3G57320.1	GRMZM2G060322_T03	0.643
485006	AT3G57320.1	GRMZM2G060322_T01	0.628
475162	AT3G57330.1	GRMZM2G357620_T01	1
475162	AT3G57330.1	GRMZM2G104730_T02	0.362
475162	AT3G57330.1	GRMZM2G104730_T01	0.362
479720	AT3G57340.1	GRMZM2G064031_T02	1
479720	AT3G57340.1	GRMZM2G064031_T01	1
479720	AT3G57340.1	GRMZM2G048611_T02	0.777
479720	AT3G57340.1	GRMZM2G048611_T01	0.777
482996	AT3G57360.1	GRMZM2G014341_T01	1
482996	AT3G57360.1	GRMZM2G014341_T04	0.654
482996	AT3G57360.1	GRMZM2G014341_T02	0.434
475192	AT3G57410.1	GRMZM2G180988_T02	1
475192	AT3G57410.1	GRMZM2G180988_T03	1
475192	AT3G57410.1	GRMZM2G047310_T02	0.868
475192	AT3G57410.1	GRMZM2G180988_T01	0.845
475643	AT3G57420.1	GRMZM2G109352_T01	1
475959	AT3G57430.1	GRMZM2G129783_T01	1
485135	AT3G57440.1	GRMZM2G148133_T01	1
484938	AT3G57450.1	GRMZM2G101024_T01	1
475320	AT3G57470.1	GRMZM2G054905_T01	1
480189	AT3G57480.1	GRMZM2G081782_T01	1
478954	AT3G57490.1	GRMZM2G168149_T01	1
478954	AT3G57490.1	AC210013.4_FGT019	0.621
478954	AT3G57490.1	GRMZM2G092663_T01	0.612
478954	AT3G57490.1	GRMZM2G092663_T02	0.612
475404	AT3G57520.1	GRMZM2G077181_T01	1
476111	AT3G57530.1	GRMZM2G099425_T01	1
476111	AT3G57530.1	AC233871.1_FGT003	1
476111	AT3G57530.1	GRMZM2G028086_T01	1
479758	AT3G57550.1	GRMZM2G084463_T01	1
479758	AT3G57550.1	GRMZM2G084463_T02	1
479442	AT3G57560.1	GRMZM2G132777_T01	1
479442	AT3G57560.1	GRMZM2G323719_T01	0.379
482598	AT3G57600.1	GRMZM2G399098_T01	1
482598	AT3G57600.1	GRMZM2G419901_T01	0.663
482598	AT3G57600.1	GRMZM2G376255_T01	0.575
476637	AT3G57610.1	GRMZM2G119852_T01	1
475485	AT3G57630.1	GRMZM2G074514_T01	1
478206	AT3G57650.1	GRMZM2G150736_T02	1
478206	AT3G57650.1	GRMZM2G037104_T01	0.964
478206	AT3G57650.1	GRMZM2G150736_T01	0.297
478206	AT3G57650.1	GRMZM2G037104_T02	0.279
479524	AT3G57670.1	GRMZM2G084014_T01	1
477521	AT3G57680.1	GRMZM2G092379_T01	1
477521	AT3G57680.1	GRMZM2G092379_T02	1
477521	AT3G57680.1	GRMZM2G092379_T03	0.833
484924	AT3G57690.1	GRMZM2G476848_T01	1
477362	AT3G57780.1	GRMZM2G137211_T01	1
483615	AT3G57785.1	GRMZM2G137139_T01	1
483615	AT3G57785.1	GRMZM2G132748_T01	0.595
477718	AT3G57790.1	GRMZM2G137077_T01	1
482771	AT3G57800.1	GRMZM2G378653_T02	1
482771	AT3G57800.1	GRMZM2G378653_T01	0.931
482771	AT3G57800.1	GRMZM2G074438_T01	0.653
482279	AT3G57810.1	GRMZM2G021598_T02	1
482279	AT3G57810.1	GRMZM2G021598_T03	1
478629	AT3G57830.1	AC234203.1_FGT002	1
485026	AT3G57860.1	GRMZM2G165755_T08	1
485026	AT3G57860.1	GRMZM2G165755_T03	1
485026	AT3G57860.1	GRMZM2G165755_T02	1
485026	AT3G57860.1	GRMZM2G165755_T05	1
485026	AT3G57860.1	GRMZM2G165755_T04	1
485026	AT3G57860.1	GRMZM2G165755_T07	1
485026	AT3G57860.1	GRMZM2G165755_T09	1
485026	AT3G57860.1	GRMZM2G165755_T06	1
485026	AT3G57860.1	GRMZM2G089517_T01	1
